app_download,population,city,state,date,post,treated,us_state,us_city,percent_app_download_per_pop
666.0,6775561,rio_de_janeiro,rio_de_janeiro,2022-06-15,1,0,Idaho,Kuna,0.00982944438106306
807.0,6775561,rio_de_janeiro,rio_de_janeiro,2022-06-16,1,0,Idaho,Kuna,0.011910452876152985
717.0,6775561,rio_de_janeiro,rio_de_janeiro,2022-06-17,1,0,Idaho,Kuna,0.010582149581414735
585.0,6775561,rio_de_janeiro,rio_de_janeiro,2022-06-18,1,0,Idaho,Kuna,0.008633971415798632
664.0,6775561,rio_de_janeiro,rio_de_janeiro,2022-06-19,1,0,Idaho,Kuna,0.009799926530068876
1290.0,6775561,rio_de_janeiro,rio_de_janeiro,2022-06-20,1,0,Idaho,Kuna,0.019039013891248267
1149.0,6775561,rio_de_janeiro,rio_de_janeiro,2022-06-21,1,0,Idaho,Kuna,0.01695800539615834
846.0,6775561,rio_de_janeiro,rio_de_janeiro,2022-06-22,1,0,Idaho,Kuna,0.012486050970539562
834.0,6775561,rio_de_janeiro,rio_de_janeiro,2022-06-23,1,0,Idaho,Kuna,0.012308943864574462
848.0,6775561,rio_de_janeiro,rio_de_janeiro,2022-06-24,1,0,Idaho,Kuna,0.012515568821533745
679.0,6775561,rio_de_janeiro,rio_de_janeiro,2022-06-25,1,0,Idaho,Kuna,0.010021310412525252
805.0,6775561,rio_de_janeiro,rio_de_janeiro,2022-06-26,1,0,Idaho,Kuna,0.011880935025158803
1395.0,6775561,rio_de_janeiro,rio_de_janeiro,2022-06-27,1,0,Idaho,Kuna,0.020588701068442895
1364.0,6775561,rio_de_janeiro,rio_de_janeiro,2022-06-28,1,0,Idaho,Kuna,0.02013117437803305
1103.0,6775561,rio_de_janeiro,rio_de_janeiro,2022-06-29,1,0,Idaho,Kuna,0.016279094823292123
1153.0,6775561,rio_de_janeiro,rio_de_janeiro,2022-06-30,1,0,Idaho,Kuna,0.017017041098146706
449.0,3094325,brasilia,distrito_federal,2022-03-01,0,0,Mississippi,West Gulfport,0.014510434424309018
367.0,3094325,brasilia,distrito_federal,2022-03-02,0,0,Mississippi,West Gulfport,0.011860421901383984
